sample_id,network,topology_id,split,converged,fold
4197,case69,-1,external,1,-1
4198,case69,-1,external,1,-1
4199,case69,-1,external,1,-1
4200,case69,-1,external,1,-1
4201,case69,-1,external,1,-1
4202,case69,-1,external,1,-1
4203,case69,-1,external,1,-1
4204,case69,-1,external,1,-1
4205,case69,-1,external,1,-1
4206,case69,-1,external,1,-1
4207,case69,-1,external,1,-1
4208,case69,-1,external,1,-1
4209,case69,-1,external,1,-1
4210,case69,-1,external,1,-1
4211,case69,-1,external,1,-1
4212,case69,-1,external,1,-1
4213,case69,-1,external,1,-1
4214,case69,-1,external,1,-1
4215,case69,-1,external,1,-1
4216,case69,-1,external,1,-1
4217,case69,-1,external,1,-1
4218,case69,-1,external,1,-1
4219,case69,-1,external,1,-1
4220,case69,-1,external,1,-1
4221,case69,-1,external,1,-1
4222,case69,-1,external,1,-1
4223,case69,-1,external,1,-1
4224,case69,-1,external,1,-1
4225,case69,-1,external,1,-1
4226,case69,-1,external,1,-1
4227,case69,-1,external,1,-1
4228,case69,-1,external,1,-1
4229,case69,-1,external,1,-1
4230,case69,-1,external,1,-1
4231,case69,-1,external,1,-1
4232,case69,-1,external,1,-1
4233,case69,-1,external,1,-1
4234,case69,-1,external,1,-1
4235,case69,-1,external,1,-1
4236,case69,-1,external,1,-1
4237,case69,-1,external,1,-1
4238,case69,-1,external,1,-1
4239,case69,-1,external,1,-1
4240,case69,-1,external,1,-1
4241,case69,-1,external,1,-1
4242,case69,-1,external,1,-1
4243,case69,-1,external,1,-1
4244,case69,-1,external,1,-1
4245,case69,-1,external,1,-1
4246,case69,-1,external,1,-1
4247,case69,-1,external,1,-1
4248,case69,-1,external,1,-1
4249,case69,-1,external,1,-1
4250,case69,-1,external,1,-1
4251,case69,-1,external,1,-1
4252,case69,-1,external,1,-1
4253,case69,-1,external,1,-1
4254,case69,-1,external,1,-1
4255,case69,-1,external,1,-1
4256,case69,-1,external,1,-1
4257,case69,-1,external,1,-1
4258,case69,-1,external,1,-1
4259,case69,-1,external,1,-1
4260,case69,-1,external,1,-1
4261,case69,-1,external,1,-1
4262,case69,-1,external,1,-1
4263,case69,-1,external,1,-1
4264,case69,-1,external,1,-1
4265,case69,-1,external,1,-1
4266,case69,-1,external,1,-1
4267,case69,-1,external,1,-1
4268,case69,-1,external,1,-1
4269,case69,-1,external,1,-1
4270,case69,-1,external,1,-1
4271,case69,-1,external,1,-1
4272,case69,-1,external,1,-1
4273,case69,-1,external,1,-1
4274,case69,-1,external,1,-1
4275,case69,-1,external,1,-1
4276,case69,-1,external,1,-1
4277,case69,-1,external,1,-1
4278,case69,-1,external,1,-1
4279,case69,-1,external,1,-1
4280,case69,-1,external,1,-1
4281,case69,-1,external,1,-1
4282,case69,-1,external,1,-1
4283,case69,-1,external,1,-1
4284,case69,-1,external,1,-1
4285,case69,-1,external,1,-1
4286,case69,-1,external,1,-1
4287,case69,-1,external,1,-1
4288,case69,-1,external,1,-1
4289,case69,-1,external,1,-1
4290,case69,-1,external,1,-1
4291,case69,-1,external,1,-1
4292,case69,-1,external,1,-1
4293,case69,-1,external,1,-1
4294,case69,-1,external,1,-1
4295,case69,-1,external,1,-1
4296,case69,-1,external,1,-1
4297,case69,-1,external,1,-1
4298,case69,-1,external,1,-1
4299,case69,-1,external,1,-1
4300,case69,-1,external,1,-1
4301,case69,-1,external,1,-1
4302,case69,-1,external,1,-1
4303,case69,-1,external,1,-1
4304,case69,-1,external,1,-1
4305,case69,-1,external,1,-1
4306,case69,-1,external,1,-1
4307,case69,-1,external,1,-1
4308,case69,-1,external,1,-1
4309,case69,-1,external,1,-1
4310,case69,-1,external,1,-1
4311,case69,-1,external,1,-1
4312,case69,-1,external,1,-1
4313,case69,-1,external,1,-1
4314,case69,-1,external,1,-1
4315,case69,-1,external,1,-1
4316,case69,-1,external,1,-1
4317,case69,-1,external,1,-1
4318,case69,-1,external,1,-1
4319,case69,-1,external,1,-1
4320,case69,-1,external,1,-1
4321,case69,-1,external,1,-1
4322,case69,-1,external,1,-1
4323,case69,-1,external,1,-1
4324,case69,-1,external,1,-1
4325,case69,-1,external,1,-1
4326,case69,-1,external,1,-1
4327,case69,-1,external,1,-1
4328,case69,-1,external,1,-1
4329,case69,-1,external,1,-1
4330,case69,-1,external,1,-1
4331,case69,-1,external,1,-1
4332,case69,-1,external,1,-1
4333,case69,-1,external,1,-1
4334,case69,-1,external,1,-1
4335,case69,-1,external,1,-1
4336,case69,-1,external,1,-1
4337,case69,-1,external,1,-1
4338,case69,-1,external,1,-1
4339,case69,-1,external,1,-1
4340,case69,-1,external,1,-1
4341,case69,-1,external,1,-1
4342,case69,-1,external,1,-1
4343,case69,-1,external,1,-1
4344,case69,-1,external,1,-1
4345,case69,-1,external,1,-1
4346,case69,-1,external,1,-1
4347,case69,-1,external,1,-1
4348,case69,-1,external,1,-1
4349,case69,-1,external,1,-1
4350,case69,-1,external,1,-1
4351,case69,-1,external,1,-1
4352,case69,-1,external,1,-1
4353,case69,-1,external,1,-1
4354,case69,-1,external,1,-1
4355,case69,-1,external,1,-1
4356,case69,-1,external,1,-1
4357,case69,-1,external,1,-1
4358,case69,-1,external,1,-1
4359,case69,-1,external,1,-1
4360,case69,-1,external,1,-1
4361,case69,-1,external,1,-1
4362,case69,-1,external,1,-1
4363,case69,-1,external,1,-1
4364,case69,-1,external,1,-1
4365,case69,-1,external,1,-1
4366,case69,-1,external,1,-1
4367,case69,-1,external,1,-1
4368,case69,-1,external,1,-1
4369,case69,-1,external,1,-1
4370,case69,-1,external,1,-1
4371,case69,-1,external,1,-1
4372,case69,-1,external,1,-1
4373,case69,-1,external,1,-1
4374,case69,-1,external,1,-1
4375,case69,-1,external,1,-1
4376,case69,-1,external,1,-1
4377,case69,-1,external,1,-1
4378,case69,-1,external,1,-1
4379,case69,-1,external,1,-1
4380,case69,-1,external,1,-1
4381,case69,-1,external,1,-1
4382,case69,-1,external,1,-1
4383,case69,-1,external,1,-1
4384,case69,-1,external,1,-1
4385,case69,-1,external,1,-1
4386,case69,-1,external,1,-1
4387,case69,-1,external,1,-1
4388,case69,-1,external,1,-1
4389,case69,-1,external,1,-1
4390,case69,-1,external,1,-1
4391,case69,-1,external,1,-1
4392,case69,-1,external,1,-1
4393,case69,-1,external,1,-1
4394,case69,-1,external,1,-1
4395,case69,-1,external,1,-1
4396,case69,-1,external,1,-1
4397,case69,-1,external,1,-1
4398,case69,-1,external,1,-1
4399,case69,-1,external,1,-1
4400,case69,-1,external,1,-1
4401,case69,-1,external,1,-1
4402,case69,-1,external,1,-1
4403,case69,-1,external,1,-1
4404,case69,-1,external,1,-1
4405,case69,-1,external,1,-1
4406,case69,-1,external,1,-1
4407,case69,-1,external,1,-1
4408,case69,-1,external,1,-1
4409,case69,-1,external,1,-1
4410,case69,-1,external,1,-1
4411,case69,-1,external,1,-1
4412,case69,-1,external,1,-1
4413,case69,-1,external,1,-1
4414,case69,-1,external,1,-1
4415,case69,-1,external,1,-1
4416,case69,-1,external,1,-1
4417,case69,-1,external,1,-1
4418,case69,-1,external,1,-1
4419,case69,-1,external,1,-1
4420,case69,-1,external,1,-1
4421,case69,-1,external,1,-1
4422,case69,-1,external,1,-1
4423,case69,-1,external,1,-1
4424,case69,-1,external,1,-1
4425,case69,-1,external,1,-1
4426,case69,-1,external,1,-1
4427,case69,-1,external,1,-1
4428,case69,-1,external,1,-1
4429,case69,-1,external,1,-1
4430,case69,-1,external,1,-1
4431,case69,-1,external,1,-1
4432,case69,-1,external,1,-1
4433,case69,-1,external,1,-1
4434,case69,-1,external,1,-1
4435,case69,-1,external,1,-1
4436,case69,-1,external,1,-1
4437,case69,-1,external,1,-1
4438,case69,-1,external,1,-1
4439,case69,-1,external,1,-1
4440,case69,-1,external,1,-1
4441,case69,-1,external,1,-1
4442,case69,-1,external,1,-1
4443,case69,-1,external,1,-1
4444,case69,-1,external,1,-1
4445,case69,-1,external,1,-1
4446,case69,-1,external,1,-1
4447,case69,-1,external,1,-1
4448,case69,-1,external,1,-1
4449,case69,-1,external,1,-1
4450,case69,-1,external,1,-1
4451,case69,-1,external,1,-1
4452,case69,-1,external,1,-1
4453,case69,-1,external,1,-1
4454,case69,-1,external,1,-1
4455,case69,-1,external,1,-1
4456,case69,-1,external,1,-1
4457,case69,-1,external,1,-1
4458,case69,-1,external,1,-1
4459,case69,-1,external,1,-1
4460,case69,-1,external,1,-1
4461,case69,-1,external,1,-1
4462,case69,-1,external,1,-1
4463,case69,-1,external,1,-1
4464,case69,-1,external,1,-1
4465,case69,-1,external,1,-1
4466,case69,-1,external,1,-1
4467,case69,-1,external,1,-1
4468,case69,-1,external,1,-1
4469,case69,-1,external,1,-1
4470,case69,-1,external,1,-1
4471,case69,-1,external,1,-1
4472,case69,-1,external,1,-1
4473,case69,-1,external,1,-1
4474,case69,-1,external,1,-1
4475,case69,-1,external,1,-1
4476,case69,-1,external,1,-1
4477,case69,-1,external,1,-1
4478,case69,-1,external,1,-1
4479,case69,-1,external,1,-1
4480,case69,-1,external,1,-1
4481,case69,-1,external,1,-1
4482,case69,-1,external,1,-1
4483,case69,-1,external,1,-1
4484,case69,-1,external,1,-1
4485,case69,-1,external,1,-1
4486,case69,-1,external,1,-1
4487,case69,-1,external,1,-1
4488,case69,-1,external,1,-1
4489,case69,-1,external,1,-1
4490,case69,-1,external,1,-1
4491,case69,-1,external,1,-1
4492,case69,-1,external,1,-1
4493,case69,-1,external,1,-1
4494,case69,-1,external,1,-1
4495,case69,-1,external,1,-1
4496,case69,-1,external,1,-1
4497,case69,-1,external,1,-1
4498,case69,-1,external,1,-1
4499,case69,-1,external,1,-1
4500,case69,-1,external,1,-1
4501,case69,-1,external,1,-1
4502,case69,-1,external,1,-1
4503,case69,-1,external,1,-1
4504,case69,-1,external,1,-1
4505,case69,-1,external,1,-1
4506,case69,-1,external,1,-1
4507,case69,-1,external,1,-1
4508,case69,-1,external,1,-1
4509,case69,-1,external,1,-1
4510,case69,-1,external,1,-1
4511,case69,-1,external,1,-1
4512,case69,-1,external,1,-1
4513,case69,-1,external,1,-1
4514,case69,-1,external,1,-1
4515,case69,-1,external,1,-1
4516,case69,-1,external,1,-1
4517,case69,-1,external,1,-1
4518,case69,-1,external,1,-1
4519,case69,-1,external,1,-1
4520,case69,-1,external,1,-1
4521,case69,-1,external,1,-1
4522,case69,-1,external,1,-1
4523,case69,-1,external,1,-1
4524,case69,-1,external,1,-1
4525,case69,-1,external,1,-1
4526,case69,-1,external,1,-1
4527,case69,-1,external,1,-1
4528,case69,-1,external,1,-1
4529,case69,-1,external,1,-1
4530,case69,-1,external,1,-1
4531,case69,-1,external,1,-1
4532,case69,-1,external,1,-1
4533,case69,-1,external,1,-1
4534,case69,-1,external,1,-1
4535,case69,-1,external,1,-1
4536,case69,-1,external,1,-1
4537,case69,-1,external,1,-1
4538,case69,-1,external,1,-1
4539,case69,-1,external,1,-1
4540,case69,-1,external,1,-1
4541,case69,-1,external,1,-1
4542,case69,-1,external,1,-1
4543,case69,-1,external,1,-1
4544,case69,-1,external,1,-1
4545,case69,-1,external,1,-1
4546,case69,-1,external,1,-1
4547,case69,-1,external,1,-1
4548,case69,-1,external,1,-1
4549,case69,-1,external,1,-1
4550,case69,-1,external,1,-1
4551,case69,-1,external,1,-1
4552,case69,-1,external,1,-1
4553,case69,-1,external,1,-1
4554,case69,-1,external,1,-1
4555,case69,-1,external,1,-1
4556,case69,-1,external,1,-1
4557,case69,-1,external,1,-1
4558,case69,-1,external,1,-1
4559,case69,-1,external,1,-1
4560,case69,-1,external,1,-1
4561,case69,-1,external,1,-1
4562,case69,-1,external,1,-1
4563,case69,-1,external,1,-1
4564,case69,-1,external,1,-1
4565,case69,-1,external,1,-1
4566,case69,-1,external,1,-1
4567,case69,-1,external,1,-1
4568,case69,-1,external,1,-1
4569,case69,-1,external,1,-1
4570,case69,-1,external,1,-1
4571,case69,-1,external,1,-1
4572,case69,-1,external,1,-1
4573,case69,-1,external,1,-1
4574,case69,-1,external,1,-1
4575,case69,-1,external,1,-1
4576,case69,-1,external,1,-1
4577,case69,-1,external,1,-1
4578,case69,-1,external,1,-1
4579,case69,-1,external,1,-1
4580,case69,-1,external,1,-1
4581,case69,-1,external,1,-1
4582,case69,-1,external,1,-1
4583,case69,-1,external,1,-1
4584,case69,-1,external,1,-1
4585,case69,-1,external,1,-1
4586,case69,-1,external,1,-1
4587,case69,-1,external,1,-1
4588,case69,-1,external,1,-1
4589,case69,-1,external,1,-1
4590,case69,-1,external,1,-1
4591,case69,-1,external,1,-1
4592,case69,-1,external,1,-1
4593,case69,-1,external,1,-1
4594,case69,-1,external,1,-1
4595,case69,-1,external,1,-1
4596,case69,-1,external,1,-1
4597,case69,-1,external,1,-1
4598,case69,-1,external,1,-1
4599,case69,-1,external,1,-1
4600,case69,-1,external,1,-1
4601,case69,-1,external,1,-1
4602,case69,-1,external,1,-1
4603,case69,-1,external,1,-1
4604,case69,-1,external,1,-1
4605,case69,-1,external,1,-1
4606,case69,-1,external,1,-1
4607,case69,-1,external,1,-1
4608,case69,-1,external,1,-1
4609,case69,-1,external,1,-1
4610,case69,-1,external,1,-1
4611,case69,-1,external,1,-1
4612,case69,-1,external,1,-1
4613,case69,-1,external,1,-1
4614,case69,-1,external,1,-1
4615,case69,-1,external,1,-1
4616,case69,-1,external,1,-1
4617,case69,-1,external,1,-1
4618,case69,-1,external,1,-1
4619,case69,-1,external,1,-1
4620,case69,-1,external,1,-1
4621,case69,-1,external,1,-1
4622,case69,-1,external,1,-1
4623,case69,-1,external,1,-1
4624,case69,-1,external,1,-1
4625,case69,-1,external,1,-1
4626,case69,-1,external,1,-1
4627,case69,-1,external,1,-1
4628,case69,-1,external,1,-1
4629,case69,-1,external,1,-1
4630,case69,-1,external,1,-1
4631,case69,-1,external,1,-1
4632,case69,-1,external,1,-1
4633,case69,-1,external,1,-1
4634,case69,-1,external,1,-1
4635,case69,-1,external,1,-1
4636,case69,-1,external,1,-1
4637,case69,-1,external,1,-1
4638,case69,-1,external,1,-1
4639,case69,-1,external,1,-1
4640,case69,-1,external,1,-1
4641,case69,-1,external,1,-1
4642,case69,-1,external,1,-1
4643,case69,-1,external,1,-1
4644,case69,-1,external,1,-1
4645,case69,-1,external,1,-1
4646,case69,-1,external,1,-1
4647,case69,-1,external,1,-1
4648,case69,-1,external,1,-1
4649,case69,-1,external,1,-1
4650,case69,-1,external,1,-1
4651,case69,-1,external,1,-1
4652,case69,-1,external,1,-1
4653,case69,-1,external,1,-1
4654,case69,-1,external,1,-1
4655,case69,-1,external,1,-1
4656,case69,-1,external,1,-1
4657,case69,-1,external,1,-1
4658,case69,-1,external,1,-1
4659,case69,-1,external,1,-1
4660,case69,-1,external,1,-1
4661,case69,-1,external,1,-1
4662,case69,-1,external,1,-1
4663,case69,-1,external,1,-1
4664,case69,-1,external,1,-1
4665,case69,-1,external,1,-1
4666,case69,-1,external,1,-1
4667,case69,-1,external,1,-1
4668,case69,-1,external,1,-1
4669,case69,-1,external,1,-1
4670,case69,-1,external,1,-1
4671,case69,-1,external,1,-1
4672,case69,-1,external,1,-1
4673,case69,-1,external,1,-1
4674,case69,-1,external,1,-1
4675,case69,-1,external,1,-1
4676,case69,-1,external,1,-1
4677,case69,-1,external,1,-1
4678,case69,-1,external,1,-1
4679,case69,-1,external,1,-1
4680,case69,-1,external,1,-1
4681,case69,-1,external,1,-1
4682,case69,-1,external,1,-1
4683,case69,-1,external,1,-1
4684,case69,-1,external,1,-1
4685,case69,-1,external,1,-1
4686,case69,-1,external,1,-1
4687,case69,-1,external,1,-1
4688,case69,-1,external,1,-1
4689,case69,-1,external,1,-1
4690,case69,-1,external,1,-1
4691,case69,-1,external,1,-1
4692,case69,-1,external,1,-1
4693,case69,-1,external,1,-1
4694,case69,-1,external,1,-1
4695,case69,-1,external,1,-1
4696,case69,-1,external,1,-1
4697,case69,-1,external,1,-1
4698,case69,-1,external,1,-1
4699,case69,-1,external,1,-1
4700,case69,-1,external,1,-1
4701,case69,-1,external,1,-1
4702,case69,-1,external,1,-1
4703,case69,-1,external,1,-1
4704,case69,-1,external,1,-1
4705,case69,-1,external,1,-1
4706,case69,-1,external,1,-1
4707,case69,-1,external,1,-1
4708,case69,-1,external,1,-1
4709,case69,-1,external,1,-1
4710,case69,-1,external,1,-1
4711,case69,-1,external,1,-1
4712,case69,-1,external,1,-1
4713,case69,-1,external,1,-1
4714,case69,-1,external,1,-1
4715,case69,-1,external,1,-1
4716,case69,-1,external,1,-1
4717,case69,-1,external,1,-1
4718,case69,-1,external,1,-1
4719,case69,-1,external,1,-1
4720,case69,-1,external,1,-1
4721,case69,-1,external,1,-1
4722,case69,-1,external,1,-1
4723,case69,-1,external,1,-1
4724,case69,-1,external,1,-1
4725,case69,-1,external,1,-1
4726,case69,-1,external,1,-1
4727,case69,-1,external,1,-1
4728,case69,-1,external,1,-1
4729,case69,-1,external,1,-1
4730,case69,-1,external,1,-1
4731,case69,-1,external,1,-1
4732,case69,-1,external,1,-1
4733,case69,-1,external,1,-1
4734,case69,-1,external,1,-1
4735,case69,-1,external,1,-1
4736,case69,-1,external,1,-1
4737,case69,-1,external,1,-1
4738,case69,-1,external,1,-1
4739,case69,-1,external,1,-1
4740,case69,-1,external,1,-1
4741,case69,-1,external,1,-1
4742,case69,-1,external,1,-1
4743,case69,-1,external,1,-1
4744,case69,-1,external,1,-1
4745,case69,-1,external,1,-1
4746,case69,-1,external,1,-1
4747,case69,-1,external,1,-1
4748,case69,-1,external,1,-1
4749,case69,-1,external,1,-1
4750,case69,-1,external,1,-1
4751,case69,-1,external,1,-1
4752,case69,-1,external,1,-1
4753,case69,-1,external,1,-1
4754,case69,-1,external,1,-1
4755,case69,-1,external,1,-1
4756,case69,-1,external,1,-1
4757,case69,-1,external,1,-1
4758,case69,-1,external,1,-1
4759,case69,-1,external,1,-1
4760,case69,-1,external,1,-1
4761,case69,-1,external,1,-1
4762,case69,-1,external,1,-1
4763,case69,-1,external,1,-1
4764,case69,-1,external,1,-1
4765,case69,-1,external,1,-1
4766,case69,-1,external,1,-1
4767,case69,-1,external,1,-1
4768,case69,-1,external,1,-1
4769,case69,-1,external,1,-1
4770,case69,-1,external,1,-1
4771,case69,-1,external,1,-1
4772,case69,-1,external,1,-1
4773,case69,-1,external,1,-1
4774,case69,-1,external,1,-1
4775,case69,-1,external,1,-1
4776,case69,-1,external,1,-1
4777,case69,-1,external,1,-1
4778,case69,-1,external,1,-1
4779,case69,-1,external,1,-1
4780,case69,-1,external,1,-1
4781,case69,-1,external,1,-1
4782,case69,-1,external,1,-1
4783,case69,-1,external,1,-1
4784,case69,-1,external,1,-1
4785,case69,-1,external,1,-1
4786,case69,-1,external,1,-1
4787,case69,-1,external,1,-1
4788,case69,-1,external,1,-1
4789,case69,-1,external,1,-1
4790,case69,-1,external,1,-1
4791,case69,-1,external,1,-1
4792,case69,-1,external,1,-1
4793,case69,-1,external,1,-1
4794,case69,-1,external,1,-1
4795,case69,-1,external,1,-1
4796,case69,-1,external,1,-1
4797,case69,-1,external,1,-1
4798,case69,-1,external,1,-1
4799,case69,-1,external,1,-1
